0.0383 15.4955
0.2055 15.6239
0.3675 15.8051
0.5058 16.0176
0.6320 16.2690
0.7343 16.5480
0.8040 16.8466
0.8598 17.3628
0.8729 17.6180
0.8814 17.8615
0.8934 18.0798
0.9329 18.2266
0.9769 18.4203
1.0438 18.6027
1.1043 18.8392
1.2233 18.9281
1.3007 19.0704
1.4256 19.0889
1.4989 19.1246
1.5841 19.0872
1.6829 18.9874
1.7432 18.8788
1.7839 18.7567
1.8118 18.6159
1.8655 18.4317
1.9180 18.2783
1.9987 18.1339
2.0991 17.9892
2.2043 17.8354
2.3225 17.6749
2.4468 17.5286
2.5515 17.4264
2.6498 17.3257
2.6603 17.3279
2.8118 17.0715
2.7793 17.0772
2.9186 16.8070
2.8656 16.8330
2.9024 16.7110
2.9223 16.6127
3.0482 16.3425
3.0229 16.3642
3.1025 16.2417
3.1887 16.1088
3.2558 15.9747
3.2893 15.8414
3.3085 15.6985
3.4503 15.3199
3.4703 15.2296
3.3970 15.3529
3.6156 14.9778
3.6637 14.9065
3.7132 14.7846
3.6181 14.8885
3.7146 14.6011
3.6164 14.6700
3.6018 14.5640
3.5723 14.4814
3.5801 12.3693
3.5990 12.3357
3.6168 12.2466
3.7138 12.2560
3.7527 11.9734
3.7987 12.2550
4.2664 11.7428
4.3257 12.3926
4.3831 12.3742
4.3801 12.2146
4.3756 12.3752
4.2986 12.3794
4.2164 12.2536
3.9333 11.8589
3.9103 11.7899
3.8156 10.6455
3.7988 10.5055
3.4883 11.0696
3.3734 11.0668
3.3143 10.9593
3.3130 10.9085
3.3487 10.8431
3.3953 10.7618
3.4398 10.7198
3.4752 10.6698
3.5098 10.5639
3.5362 10.4938
3.5461 10.3257
3.5433 10.2622
3.5288 10.1414
3.5152 10.0333
3.5112 10.0273
3.5182 9.9068
3.5386 9.8395
3.5595 9.6003
3.5812 9.4970
3.5868 9.2855
3.5775 9.0753
3.5773 8.9554
3.5888 8.8076
3.6190 8.5778
3.6602 8.4764
3.6984 8.2733
3.7277 8.1208
3.7445 7.9718
3.7481 7.7871
3.7497 7.6270
3.7467 7.4695
3.7375 7.2659
3.7366 7.4205
3.6926 6.9764
3.6581 6.8015
3.6297 6.6441
3.6037 6.4811
3.5827 6.3378
3.5598 6.1678
3.5338 5.9561
3.5144 5.8231
3.5028 5.6729
3.5064 5.4448
3.5268 5.2332
3.5493 5.0980
3.5975 4.7529
3.6588 4.4032
3.7323 2.7236
3.7828 2.4827
3.8521 2.3692
3.7436 2.2102
3.7531 2.1014
3.7688 2.0739
3.7683 2.0674
3.7698 2.0704
3.7704 2.0620
3.7642 2.0037
3.7752 2.0678
3.7678 1.9782
3.7691 1.9796
3.7730 1.9572
3.7752 1.9460
3.7446 1.9060
3.7148 1.8240
3.7117 1.6753
3.7326 1.4855
3.7685 1.2913
3.8039 1.0984
4.4012 1.0818
3.8478 0.5252
3.8507 0.3430
3.8506 0.1694
3.6126 -0.5668
3.7253 -0.6808
3.5228 -0.8444
3.3729 -0.9017
2.8970 -1.0990
2.5617 -0.8515
2.4494 -0.7930
2.4389 -0.7465
2.2870 -0.7545
2.3534 -0.7209
2.3047 -0.7272
2.2051 -0.7617
2.1497 -0.7651
2.0548 -0.7839
1.8843 -0.8356
1.8367 -0.8428
1.8190 -0.8271
1.4391 -1.0176
1.3256 -0.9555
1.2119 -0.8825
1.1031 -0.8234
0.9921 -0.7029
1.0856 -0.8535
1.0318 -0.7530
0.8833 -0.4837
0.8906 -0.3838
0.8761 -0.2574
0.8784 -0.1410
0.9426 -0.0536
0.9887 0.0676
0.9500 0.0525
1.0186 0.1246
1.1148 0.1525
1.2380 0.2066
1.3750 0.2542
1.4739 0.3115
1.5773 0.3969
1.7103 0.2311
1.8678 0.3444
1.8591 0.4062
2.0306 0.2883
2.0786 0.2668
2.1050 0.2355
2.1343 0.2253
2.1553 0.1274
2.1705 0.0142
2.2317 -0.1469
2.3402 -0.1327
2.3500 -0.1398
2.2396 -0.1380
2.2362 -0.1438
2.2074 -0.0253
2.1931 -0.1432
2.1506 -0.0310
2.0515 0.0489
2.0132 0.2056
1.9402 0.2628
1.9253 0.3499
1.8733 0.3648
1.5394 0.5692
1.5038 0.4660
1.3079 0.4674
1.0823 0.4714
0.8818 0.5187
0.7503 0.5940
0.7151 0.6978
0.6020 0.7321
0.4700 0.8968
0.3453 1.0761
0.2537 1.2497
0.1926 1.4043
-0.2901 2.2601
-0.3610 2.2674
-0.3864 2.2555
-0.3996 2.1599
-0.3959 2.0179
-0.3869 1.8092
-0.3202 1.7653
-0.3994 1.4763
-0.4052 1.3499
-0.4348 1.0982
-0.4381 0.8696
-0.4261 0.6599
-0.3758 0.4959
-0.3634 0.3309
-0.3500 0.1900
-0.3609 0.0275
-0.3452 -0.0910
-0.3227 -0.1545
-0.3149 -0.2133
-0.2971 -0.2634
-0.2922 -0.3133
-0.3026 -0.3641
-0.3133 -0.4220
-0.3231 -0.4756
-0.2753 -0.5109
-0.1898 -0.5388
-0.0871 -0.5368
0.1268 -0.5460
0.2849 -0.5401
0.4492 -0.4970
0.5995 -0.4526
0.7520 -0.4073
0.9173 -0.3893
0.9878 -0.4137
1.2176 -0.3407
1.2584 -0.4246
1.3564 -0.4830
1.5145 -0.4585
1.5629 -0.4357
1.3540 -0.4747
1.3972 -0.3379
1.4513 -0.2169
1.7096 -0.0996
1.7629 -0.0015
1.9259 0.0883
2.0113 0.0665
2.1786 0.0302
2.3126 -0.0135
2.3876 -0.0456
2.4690 -0.0544
2.5411 -0.0825
2.6106 -0.1106
2.4326 -0.2213
2.6709 -0.1236
2.4751 -0.2159
2.7234 -0.1642
2.7033 -0.2575
2.6272 -0.3755
2.6016 -0.4693
2.5401 -0.5536
2.2946 -0.6814
2.2185 -0.7580
