4.0955 2.0273
4.1170 1.9171
4.1179 1.8348
4.1248 1.7884
4.1517 1.7738
4.1949 1.7445
4.2219 1.6977
4.2393 1.6894
4.2147 1.7028
4.1455 1.6581
4.0837 1.6942
4.0145 1.6536
3.9713 1.6196
3.9485 1.6243
3.9185 1.5526
3.9052 1.5428
3.9024 1.5113
3.8677 1.4074
3.8527 1.2635
3.8579 1.1377
3.8854 1.0180
3.9323 0.9193
3.9737 0.8394
4.0098 0.7465
4.0360 0.6459
4.0543 0.5979
4.0226 0.5361
3.9712 0.4815
3.9363 0.4717
3.9001 0.4180
3.8932 0.3341
3.8966 0.2278
3.9014 0.1169
3.8838 -0.0078
3.8470 -0.0601
4.1077 0.0844
3.9470 -0.0799
4.0265 -0.0580
3.9921 0.0192
3.9609 0.0909
4.4626 -0.0712
4.8091 -0.1926
4.3776 0.0018
4.4580 -0.1087
4.2365 -0.0137
4.2112 -0.1098
4.1517 -0.1874
4.0701 -0.2175
4.0320 -0.2769
4.0190 -0.3179
3.9773 -0.4318
3.9384 -0.4818
3.8735 -0.4913
3.7976 -0.5564
3.7021 -0.6648
3.5973 -0.7427
3.5000 -0.7934
3.4159 -0.8276
3.3321 -0.8650
3.2510 -0.9116
3.1906 -0.9572
3.1373 -1.0107
3.0731 -1.0711
2.9655 -1.1332
2.7968 -1.0975
2.7151 -1.0567
2.6491 -1.0312
2.5782 -1.0224
2.4707 -0.9826
2.4136 -1.0094
2.3453 -1.0192
2.2711 -1.0552
2.1651 -1.0883
2.0596 -1.1303
1.9411 -1.1450
1.8626 -1.1564
1.7812 -1.1526
1.7111 -1.1448
1.6539 -1.0410
1.6333 -1.0110
1.6024 -0.9604
1.5624 -0.8971
1.5202 -0.8220
1.4966 -0.8736
1.4772 -0.8130
1.4702 -0.7928
1.4241 -0.7909
1.3391 -0.8023
1.1019 -0.7429
1.2694 -0.7072
1.0474 -0.7515
0.7569 -0.7147
0.6840 -0.6358
0.6427 -0.5539
0.6345 -0.4985
0.5442 -0.3954
0.4818 -0.2764
0.3450 -0.3557
0.2508 0.0683
0.2319 0.0727
0.1816 0.0075
0.1515 -0.0512
0.1586 -0.0633
0.1425 -0.0404
0.0674 -0.1140
0.0534 -0.0376
0.1680 0.2730
0.2395 0.2637
0.3221 0.3017
0.4023 0.3575
0.4017 0.5715
0.4282 0.5922
0.4912 0.6651
0.4848 0.6785
0.4478 0.6039
0.4668 0.4162
0.3218 0.5827
0.2643 0.6216
0.2703 0.6419
0.0749 0.6051
-0.2339 0.7271
-0.2664 0.8488
-0.3457 0.9442
-0.1970 1.1546
-0.2618 1.2635
-0.3441 1.3350
-0.4138 1.3451
-0.4874 1.3563
-0.5613 1.3545
-0.6177 1.3474
-0.6667 1.3558
-0.6698 1.3725
-0.6206 1.4006
-0.5367 1.4524
-0.4350 1.5179
-0.3368 1.5932
-0.2470 1.6409
-0.1515 1.6661
-0.0441 1.6924
0.0490 1.7423
0.1577 1.7821
0.2335 1.8243
0.3024 1.8529
0.3758 1.8900
0.4103 1.9739
0.4256 2.1157
0.4535 2.1634
0.5245 2.2151
0.5988 2.2141
0.6891 2.1827
0.7984 2.1412
0.8816 2.0737
0.9136 2.0024
0.9162 1.9367
0.9191 1.8960
0.9000 1.8783
0.8982 2.1479
0.9096 1.8727
0.9617 1.8868
1.0410 1.8967
1.1937 1.8873
1.3847 1.9916
1.4796 2.0771
1.6054 2.3451
1.6681 2.3997
1.7307 2.1302
1.7472 2.0313
1.8749 1.8771
1.7426 1.8391
1.7503 1.6704
1.7420 1.5969
1.6528 1.5947
1.5955 1.6417
1.7334 1.6292
1.8089 1.6099
1.9123 1.5695
2.4147 1.3643
2.6597 1.3297
3.1012 1.3856
3.2034 1.2565
3.2202 1.2682
3.2092 1.2351
3.1385 1.2130
3.1397 1.2014
3.1435 1.1566
3.2299 1.2785
3.3253 1.2241
3.5431 1.2971
3.6246 1.3674
3.6775 1.4039
3.7104 1.4592
3.7652 1.5732
3.8296 1.7199
3.8154 1.7190
3.8213 1.9161
3.8076 2.0203
3.7937 2.1831
3.7908 2.2083
3.8248 2.2922
3.8761 2.4392
3.9201 2.4875
3.9733 2.6479
3.9625 2.7518
3.8017 3.1765
3.9333 3.5642
3.9383 3.6925
3.9801 3.5871
3.9760 3.6531
3.9631 3.6610
4.0246 3.7398
4.1522 3.7210
4.0767 3.7064
3.9297 3.8465
3.9566 3.8296
4.0376 3.7825
4.0747 3.6895
4.0314 3.6498
4.1827 3.2175
4.2390 2.8314
4.3223 3.7107
4.2511 3.5972
4.1938 3.5416
4.1605 3.5517
4.1515 3.5466
4.1954 3.6093
4.2719 3.9733
4.2404 3.9731
4.1893 4.0592
4.1245 4.2549
3.9680 4.2022
3.8135 4.3474
3.6972 4.3691
3.6836 4.5108
3.7116 4.6448
3.7642 4.7306
3.8965 5.0491
3.9665 5.1528
4.0268 5.2552
4.0946 5.3671
4.1412 5.4834
4.1155 5.4366
4.1047 5.7396
4.0913 5.6169
4.1322 5.8785
4.0589 5.9922
4.1072 6.0225
4.1344 6.1185
4.1677 6.4669
4.1266 6.4292
3.9935 5.7806
3.9766 6.0690
3.9766 5.9180
3.9896 5.7749
4.0348 5.6452
4.0254 5.7969
4.0078 5.8628
3.9951 5.6554
4.0116 5.6186
4.0422 6.0732
4.0862 5.5375
4.0851 5.7881
4.0525 6.1310
4.0030 6.0044
3.9333 6.0172
3.8777 6.0918
3.8405 6.3547
3.8245 6.4672
3.8313 6.5462
3.9321 6.7638
3.9742 6.8208
4.0081 6.9444
4.0348 7.0779
4.0659 7.0842
3.7328 8.5679
3.7799 8.5556
3.8303 8.3609
3.8731 9.0197
3.4943 8.5656
3.6075 8.8083
3.8138 7.8500
3.8731 8.0658
3.9372 8.1969
3.9786 8.2020
4.0090 8.0801
4.0192 8.1153
4.0004 8.0311
3.9488 8.1135
3.8840 8.1733
3.8407 8.0889
3.8398 8.3492
3.8740 8.4350
3.9325 8.4807
3.9866 8.4668
4.0113 8.6195
3.9964 8.7171
3.9504 8.7728
3.8817 8.8779
3.8250 9.0165
3.7957 9.1599
3.7543 9.2317
3.6943 9.3262
3.6592 9.4272
3.6616 9.5333
3.6871 9.5808
3.7121 9.7529
3.7157 9.8641
3.7208 9.9245
3.7379 10.0729
3.7210 10.0886
3.6751 10.2191
3.6253 10.3585
3.5882 10.4484
3.5665 10.5564
3.5691 10.6398
3.5943 10.7281
3.6181 10.8270
3.6396 10.9201
3.6726 10.9718
3.7062 11.0096
3.7104 11.1002
3.6900 11.2016
3.6465 11.2456
3.6032 11.3618
3.6108 11.4283
3.6816 11.4578
3.7567 11.5858
3.8084 11.6542
3.8416 11.7914
3.8574 11.8925
3.8822 12.0022
3.9004 12.1117
3.8581 12.1614
3.7785 12.2986
3.7429 12.3641
3.7189 12.4665
3.7168 12.5715
3.7613 12.6477
3.8185 12.7575
3.8507 12.7691
3.8380 12.9078
3.7919 13.0197
3.7225 13.0157
3.6770 13.1732
3.6789 13.2560
3.7030 13.3231
3.7313 13.4602
3.7591 13.6461
3.5501 14.0858
3.5592 13.9963
3.6255 13.9749
3.6390 13.8742
3.6262 13.7971
3.6350 13.7359
3.6306 13.6580
3.5923 13.6409
3.5556 13.7261
3.5381 13.8152
3.5509 13.7025
3.6024 13.7930
3.6308 13.8671
3.6404 13.7711
3.6865 13.7009
3.7308 13.6796
3.7487 13.6914
3.7755 13.7916
3.7851 13.8125
3.7637 13.8143
3.6386 13.8791
3.5515 13.8904
3.5020 13.9271
3.4831 13.9928
3.5175 14.2106
3.5492 14.3252
3.5635 14.4133
3.4870 14.8749
3.4903 14.8868
3.5553 15.2028
3.5613 15.4362
3.5725 15.3589
3.6039 15.3310
3.6120 15.1311
3.6764 15.2212
3.5625 15.6518
3.5569 15.3927
3.4910 15.5301
3.4109 15.6189
3.3725 15.8685
3.4960 15.9558
3.5416 15.9757
3.4325 16.0568
3.3641 16.2872
3.2333 16.1819
3.2283 16.4275
3.2656 16.2941
3.3340 16.5932
3.3993 16.6088
3.3723 16.4274
3.2974 16.5446
3.2355 16.7156
3.2932 16.5970
3.0865 16.8307
3.1287 16.7792
2.8691 17.2560
3.0145 16.9929
3.0244 16.8681
2.9637 16.8634
2.9560 16.8158
2.9003 16.9221
2.9190 16.8889
2.8265 16.9369
2.7078 17.0592
2.6901 17.0777
2.6770 17.2044
2.6628 17.3276
2.5725 17.5543
2.5147 17.6083
2.4492 17.6930
2.3604 17.8746
2.3936 17.8662
2.3311 17.9668
2.1820 17.9841
2.0563 17.8866
1.8992 17.8649
1.7688 17.8303
1.6373 17.8472
1.5196 17.8599
1.4013 17.8358
1.2694 17.8655
1.1505 18.0029
1.1104 18.0836
1.0620 18.1906
0.9951 18.3294
0.9429 18.4181
0.9022 18.4945
0.8422 18.6473
0.8189 18.7331
0.7932 18.8753
0.7896 19.1164
0.7949 19.2184
0.8057 19.3232
0.8159 19.4560
0.8216 19.5547
0.8287 19.6532
0.9416 19.8820
1.0235 19.9906
1.1184 20.0440
1.2175 20.0855
1.2805 20.1595
1.3585 20.1956
1.4358 20.1889
1.4852 20.1392
1.5246 20.0839
1.5662 20.0496
1.5989 20.0548
1.7294 19.9734
1.1337 19.7297
1.0294 19.6139
0.9914 19.5011
0.9655 19.4468
0.9785 19.3308
1.3576 19.2437
1.4450 19.2761
1.5042 19.2922
1.5778 19.2493
1.6577 19.1814
1.6916 18.6840
1.6592 18.6537
1.4723 18.7038
1.4308 18.6972
1.3740 18.6407
1.7633 18.6901
1.9621 18.6978
1.8829 18.6119
1.8032 18.4240
1.6038 18.1791
1.6173 18.0781
1.6811 18.0599
1.7941 18.0631
1.8842 18.0189
1.9151 17.9117
1.9252 17.8466
1.9232 17.9166
